Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Land Surface Temperature,EN.LND.LTMP.DC,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.9696753,24.3396357,25.1542882,24.9622999,24.4629185,24.5985949,24.7246872,24.6573787,24.6565307,24.53891,24.7748744,24.5915426,24.404736,25.2216922,24.9729247,24.842618,25.4103748,24.7814661,25.0915968,25.5942791,25.7793901,25.5905743,..
Land Surface Temperature,EN.LND.LTMP.DC,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.3125732,41.0623976,40.6888359,40.0635778,40.1877813,39.9387299,39.5620307,39.8123963,39.4385628,39.5622523,40.4373035,39.4379896,39.5630358,39.4373881,40.4372397,40.0617484,40.6881501,40.5624614,40.0629206,40.5632107,40.8127803,41.3134485,..
Land Surface Temperature,EN.LND.LTMP.DC,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.1892746,38.5635871,37.9386811,36.0638776,36.6870609,36.3442906,36.9375101,37.5632561,36.4384886,37.0640836,36.3136864,36.9387513,35.7184295,37.6886933,37.6884104,35.9066607,37.3132276,36.8134763,37.3142474,38.1891634,36.9379879,37.4383355,..
Land Surface Temperature,EN.LND.LTMP.DC,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.1868894,17.5622229,18.0648179,18.4369996,17.2803023,15.9383189,17.1868227,19.4375042,18.5604474,18.4383687,17.0623806,18.3419208,19.0612269,18.8131124,18.5943209,19.0641734,17.5635085,19.1874444,18.9393493,19.5626875,18.6868027,19.0637254,..
Land Surface Temperature,EN.LND.LTMP.DC,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.3067735,26.1372173,25.5422753,25.8896102,25.7718687,25.5118095,25.6722071,25.611756,25.8286691,26.1726973,25.9094838,25.6095961,25.9815619,26.2888367,25.8557609,26.2724656,25.9558809,26.1672515,26.0415266,26.296093,26.1090128,26.2996898,..
Land Surface Temperature,EN.LND.LTMP.DC,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.1560471,27.593411,27.2811593,27.8438325,27.2181726,26.6556397,27.6562971,27.8440002,27.3441734,28.3435288,27.7813315,27.4679941,27.5929715,28.4058431,28.3430003,28.0308563,29.0318188,27.8432926,28.2188177,29.0304801,28.5923224,28.2192086,..
Land Surface Temperature,EN.LND.LTMP.DC,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.5987814,32.9830747,32.7668827,32.466792,32.7736095,32.9703658,32.4921921,32.6643114,32.5385957,33.6618525,33.0257744,32.5370217,32.7121622,32.962611,33.7829942,33.336152,33.6073138,33.2092875,34.0851399,34.461925,33.9058549,33.528687,..
Land Surface Temperature,EN.LND.LTMP.DC,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.9413258,11.4383746,14.0627866,13.4363697,12.6852179,12.3104163,12.6885075,15.4365547,13.9362855,14.3131186,12.3106891,14.3118935,14.0632875,14.3145531,15.188489,15.0626392,14.811345,13.5638877,15.0618751,15.0627109,14.3126785,13.9377392,..
Land Surface Temperature,EN.LND.LTMP.DC,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.0596713,13.5609088,15.0607734,14.6870549,13.4361384,12.8113755,14.0639423,15.8115697,14.9364249,14.6875322,12.9377313,15.4395134,14.6891223,15.1862852,15.8129088,15.6858457,14.6864003,15.0642345,15.5617236,15.436964,15.4358819,14.8096989,..
Land Surface Temperature,EN.LND.LTMP.DC,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.1867381,25.5939409,25.0610781,25.156665,24.937185,25.3136778,24.9704863,25.2799682,25.3428522,25.2177577,25.5318784,25.7813801,25.4361427,25.779461,25.4370825,25.8129564,26.0630908,25.9368785,26.0630377,25.6895639,26.0620815,26.0624587,..
Land Surface Temperature,EN.LND.LTMP.DC,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.6877137,38.6875112,37.8129397,38.187681,37.5631514,37.5630648,37.3123421,37.9371281,38.063008,38.3128677,38.3133093,38.1873466,37.6876861,37.3126374,38.3132133,38.0628203,38.8131207,38.9378839,37.6876282,38.4381008,37.9379898,38.6880967,..
Land Surface Temperature,EN.LND.LTMP.DC,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.8747674,29.3735261,29.3735793,30.8740258,29.6238384,30.1241394,28.1243701,29.8751582,29.3751192,28.8748941,29.6246025,28.1236526,29.3749284,30.1251319,29.6247609,31.3751466,31.1245202,30.1235499,30.3751191,31.3736206,29.6236596,28.6246555,..
Land Surface Temperature,EN.LND.LTMP.DC,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.6254959,35.4380889,35.4376923,35.8133921,35.5633702,35.6875148,34.8122967,34.5633651,34.062153,35.1264375,35.6880171,35.0628425,34.1876629,34.4373525,33.93767,33.6877416,35.1254318,35.0620289,34.5624042,35.0631844,33.6876759,33.8120924,..
Land Surface Temperature,EN.LND.LTMP.DC,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.1228926,22.1242356,22.8764682,22.623956,22.1245964,23.3751883,22.872269,21.8723926,21.3715457,23.8737598,21.3742635,23.375371,23.6256642,21.8739104,23.1255357,23.6240358,23.1240409,24.3750553,22.1242536,23.8759295,22.8744121,22.3735988,..
Land Surface Temperature,EN.LND.LTMP.DC,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.3129681,30.0629608,30.0632276,29.5626075,30.1880041,29.9381468,29.8126621,29.9378525,29.4379894,30.1868988,30.1866478,29.9367092,30.563757,29.8122304,30.6873576,29.5615913,30.6879203,30.4378643,30.1871765,30.5613336,30.6875471,29.685627,..
Land Surface Temperature,EN.LND.LTMP.DC,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.7184837,27.536921,27.5819758,27.7108726,26.4619591,26.26902,25.9727816,26.9735011,26.6644077,26.9688222,26.6632567,26.3392897,26.2816611,26.2969975,27.2050537,27.3931638,27.090227,26.5439941,26.8287992,27.4069678,26.9694282,27.1562871,..
Land Surface Temperature,EN.LND.LTMP.DC,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.0922136,26.0275267,25.4629457,26.0341351,25.4075135,26.0372999,25.4721001,25.5283322,25.6635059,25.4069037,26.2775418,25.4512738,25.6507739,25.8557261,26.1393538,26.2844205,25.7959903,25.7265254,25.5939929,26.0242481,26.4072601,25.8500823,..
Land Surface Temperature,EN.LND.LTMP.DC,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.0293937,24.8304089,24.3845862,24.7244038,24.3570872,24.9585028,24.5389214,24.660443,24.3347074,24.3457018,25.2095537,24.5416924,24.7011228,24.6037688,24.7793549,24.7275917,24.9137414,24.7888262,24.5904024,24.895019,25.2802306,24.9572252,..
Land Surface Temperature,EN.LND.LTMP.DC,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.812107,40.4372399,40.0621099,39.9370778,40.0617159,39.6868301,39.6866249,39.6872085,39.8120197,40.436853,40.5622934,39.8120434,39.1867128,40.8120323,40.0623323,39.9372791,39.9367984,39.5619772,39.6870377,40.1867348,40.3120529,40.1868374,..
Land Surface Temperature,EN.LND.LTMP.DC,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.8434047,25.9061978,26.1563691,26.0308731,26.2808367,26.1556939,25.968618,25.8434714,26.2186322,26.4063997,26.4060677,26.2811475,26.5310442,26.0310407,26.3432735,26.5316475,26.843882,26.4059394,26.1557266,26.5309535,26.59374,26.1560823,..
Land Surface Temperature,EN.LND.LTMP.DC,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.93679371,1.18806993,3.43745259,3.43726998,3.56186672,3.31174147,4.43754175,3.81222656,3.43653746,2.68691714,0.6875357,4.18719849,1.93787796,4.06238124,5.06280713,4.18702063,3.68755091,2.68743078,3.81266441,3.06208507,4.93753831,2.93792374,..
Land Surface Temperature,EN.LND.LTMP.DC,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3753952,9.93587339,11.9396127,12.0621628,10.9359106,10.4376312,11.0640674,11.8151627,10.3076739,10.6229902,9.56325847,12.6881797,11.0644867,10.8155064,12.1859893,12.6858763,12.4378562,12.0613888,12.6893841,11.9369179,12.9370209,11.0630417,..
Land Surface Temperature,EN.LND.LTMP.DC,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.562889,32.9393693,32.938076,32.6881859,32.8133077,32.4382584,32.1872648,32.1872169,32.6876565,32.6867109,34.0624776,31.6879708,32.8128054,32.437933,33.3129346,32.6877447,33.9376448,33.6866039,33.0630895,32.5624715,33.938596,35.6878318,..
Land Surface Temperature,EN.LND.LTMP.DC,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.6244601,12.3744245,11.8751264,11.1239725,10.8732486,9.87410366,11.8739617,12.8775486,12.8772289,9.8752466,11.3724399,12.3718776,9.62442013,12.8742877,12.1241605,12.1244855,12.6228988,11.6240951,12.6276285,11.1203745,11.1249145,11.8751279,..
Land Surface Temperature,EN.LND.LTMP.DC,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.1255501,30.8753563,30.1248754,31.875345,31.1250287,32.1256436,30.8748887,30.6246266,30.3764015,31.3757601,31.6256598,31.1253961,31.3750896,31.6254061,30.8747119,31.3745071,31.6246375,31.6247014,30.8750299,31.3744515,30.124686,31.125632,..
Land Surface Temperature,EN.LND.LTMP.DC,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.437533,30.4370756,30.8115811,30.6871968,31.062433,31.1871426,30.6873431,30.6868872,30.0622779,30.4378937,31.3126042,29.5620615,30.8122102,30.6870829,30.6867512,31.3124577,31.5630926,30.4371579,30.4383369,31.6871818,31.8124094,30.5628594,..
Land Surface Temperature,EN.LND.LTMP.DC,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.9362256,28.9371904,30.1884894,28.9361816,29.8119076,29.6852533,29.6860149,28.9380372,29.5625265,30.3172824,27.8123802,28.6852689,29.3124802,28.6916829,29.5619309,29.9388531,28.8133808,28.8112389,29.8105449,30.1875677,29.5620354,28.6878595,..
Land Surface Temperature,EN.LND.LTMP.DC,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.5926565,33.8125961,31.8435723,32.0311383,30.9688061,31.8444594,32.4057529,32.0310002,31.8437047,31.9687739,31.8430436,31.9684837,31.5313713,32.656278,32.5938034,32.279728,32.906091,32.9063788,32.3432016,33.5929746,33.2812468,33.2183278,..
Land Surface Temperature,EN.LND.LTMP.DC,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.5321333,24.9105782,25.0333177,25.0195383,25.2096474,24.8468424,24.8406241,24.4742854,24.2235362,24.4017416,24.8398658,24.8128989,24.7181418,25.0305014,24.9510697,25.0902295,25.6530634,25.163483,25.0204418,24.9444585,25.1024072,25.2053392,..
Land Surface Temperature,EN.LND.LTMP.DC,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.9711615,26.716342,26.0324066,26.9672618,26.2193435,26.9044469,26.46921,26.8424756,26.4071902,26.2145372,27.2189004,26.3418563,26.5306097,26.7174054,26.4672233,26.8393152,27.2151098,26.8460495,26.4684389,27.3433619,27.219841,26.531354,..
Land Surface Temperature,EN.LND.LTMP.DC,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.0630268,32.6883881,31.9386653,31.9379468,32.1873193,31.939282,32.4397188,32.6883516,32.688756,32.5638514,32.4367097,32.3126139,33.3136984,32.9382344,32.6893159,32.6877135,32.9385429,32.1877104,32.3124231,32.9375228,33.0632351,32.8112484,..
Land Surface Temperature,EN.LND.LTMP.DC,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.1255006,22.3755305,20.8757285,21.8757341,21.1255886,21.125009,20.8758532,22.1262397,21.1257657,21.6248293,22.8740693,19.8757134,20.8749708,21.8753928,22.6254083,21.1250853,21.8750654,21.3760573,22.3743029,22.1243817,22.6247801,22.3745715,..
Land Surface Temperature,EN.LND.LTMP.DC,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.9382258,31.6869797,32.5620993,31.6875385,32.6867011,33.0623401,33.062334,32.6877147,31.9377159,31.9376203,33.3738641,31.9372411,32.1877093,32.8126963,32.1873513,32.437317,33.1873749,33.0632426,33.5623372,32.5623452,32.4371198,33.0627419,..
Land Surface Temperature,EN.LND.LTMP.DC,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.1642857,28.72375,28.2157143,27.7433333,28.5354545,29.0915385,27.8207692,28.7966667,28.193,27.8457143,28.6575,29.0166667,29.6744444,28.63,28.92875,29.2,29.3354545,29.55,28.7683333,28.54,28.78,28.9238462,..
Land Surface Temperature,EN.LND.LTMP.DC,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.1252924,28.8749961,28.8763365,29.3738818,29.3747417,29.8743367,29.8775162,28.8731198,29.1236122,30.1266706,29.3734381,29.3123537,29.3121706,29.3118082,29.876032,30.1256505,30.3737573,30.8750595,30.0632266,30.3746873,29.0630347,30.125249,..
Land Surface Temperature,EN.LND.LTMP.DC,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.6869258,14.1864642,15.8118707,14.1240783,15.3120688,14.8119938,13.9372442,17.9371601,16.0622687,17.3124511,15.0623462,15.3733207,15.3733221,16.1873983,16.6872666,17.6857597,15.9370883,16.9368536,16.9363806,17.5618831,17.4367696,14.9370026,..
Land Surface Temperature,EN.LND.LTMP.DC,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.5629922,43.6861327,43.937138,42.4370824,43.1877792,42.938407,42.5630842,42.6883296,42.0615627,42.0615615,43.3139959,42.4360948,42.5628872,42.5614867,43.3127858,43.5612247,43.4358319,44.1878863,43.6890475,43.3128859,43.8134821,44.3128752,..
Land Surface Temperature,EN.LND.LTMP.DC,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.9377451,11.0630208,12.0617991,12.7185283,11.6876955,12.1886913,12.9368454,12.0621317,11.1866838,11.6876855,10.5627566,12.5621311,11.0626347,11.8128151,12.5627459,12.0621656,12.0619738,11.9368119,13.3126673,11.9373395,12.9379848,12.4360068,..
Land Surface Temperature,EN.LND.LTMP.DC,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.7526365,16.7520785,17.7539801,17.7529913,16.7534484,17.2560411,17.7519278,17.2553861,16.2556179,15.7556021,16.2493926,15.7557312,18.7536126,16.2520161,16.2530657,17.7508194,18.2534342,17.7549612,16.7533663,15.2526331,17.7557637,18.2504072,..
Land Surface Temperature,EN.LND.LTMP.DC,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.5316336,23.9056016,22.5936879,22.6559749,24.3440166,24.9063443,24.280692,23.5933474,25.9066021,23.9687636,23.9684598,24.4690573,24.4682402,23.5309671,23.0308473,24.7818863,24.0311143,24.2188404,24.4690449,23.6558528,25.0620321,24.9371701,..
Land Surface Temperature,EN.LND.LTMP.DC,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.6236908,26.8751984,27.1261409,26.1247161,28.1233856,28.3750154,27.6251015,28.1257474,26.8747441,27.3748534,28.3774266,27.3751435,26.8746836,28.3737757,26.3741654,28.3760282,28.375249,27.8737942,28.3781585,29.6257032,28.6260761,29.1267621,..
Land Surface Temperature,EN.LND.LTMP.DC,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.3147807,24.5929584,23.9061765,24.4669088,24.0301273,24.4076645,23.6563875,24.4684731,24.2193184,24.0933855,24.7816384,24.4055392,24.2809203,24.5311006,24.3446803,24.5927826,25.3151386,25.0313075,24.8107627,24.5304959,24.6577355,24.4709079,..
Land Surface Temperature,EN.LND.LTMP.DC,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.122982,28.811224,28.3116972,28.8116349,28.186742,28.3116318,28.1236205,28.4371756,28.1878735,28.4364773,29.0620302,27.9376004,28.1881159,28.5622032,28.5609875,28.9353529,28.9361519,28.4377192,28.6263667,28.9360322,29.3108399,28.1879241,..
Land Surface Temperature,EN.LND.LTMP.DC,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.6871727,27.3123351,27.6865151,27.8121449,27.3128659,27.6876142,27.812024,27.811572,27.1872109,27.3134148,27.8117522,27.4368874,28.1875888,27.687166,27.3124368,28.5634438,28.4380789,27.5624588,27.8129576,28.4376756,28.312713,27.5627712,..
Land Surface Temperature,EN.LND.LTMP.DC,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.1877526,41.062613,41.1874081,40.6866355,40.811885,40.4377524,40.6869354,40.4375683,40.0617027,40.5625649,40.6872944,40.187262,40.3120255,40.0622495,40.9376485,41.0621796,41.312365,41.0630128,40.3114994,41.1876716,40.6872334,41.0628148,..
Land Surface Temperature,EN.LND.LTMP.DC,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.6875583,30.4373376,30.6870344,30.3122284,29.6867478,31.6869598,29.8125633,30.0617314,30.0624527,29.4371961,30.437072,29.8120263,30.3127651,30.9371427,30.8113351,30.9371982,31.1863028,29.8118027,30.5621355,31.3122796,30.6867612,30.6876376,..
Land Surface Temperature,EN.LND.LTMP.DC,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.1872053,31.3121509,32.938082,32.3114822,31.1874139,33.5616251,30.8120302,32.1872994,32.0624078,30.9375486,31.6876496,31.8127066,32.8124978,32.6877371,31.6870377,33.1877084,33.1871179,30.4378471,32.6869318,33.8128838,32.4368735,31.4370772,..
Land Surface Temperature,EN.LND.LTMP.DC,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land Surface Temperature,EN.LND.LTMP.DC,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land Surface Temperature,EN.LND.LTMP.DC,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land Surface Temperature,EN.LND.LTMP.DC,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land Surface Temperature,EN.LND.LTMP.DC,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land Surface Temperature,EN.LND.LTMP.DC,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land Surface Temperature,EN.LND.LTMP.DC,East Asia & Pacific (IDA & IBRD),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land Surface Temperature,EN.LND.LTMP.DC,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land Surface Temperature,EN.LND.LTMP.DC,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land Surface Temperature,EN.LND.LTMP.DC,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
